timestamp,accX,accY,accZ
0.0,-0.0808926440058194,-0.114728766251947,0.7652540078452457
0.001,1.7281671869768036,-0.1397769648903016,0.0080625867865564
0.002,-0.0470181330451306,0.1492712955872183,0.0080625867865564
0.003,-0.4781703577155565,0.1242032174261348,-2.102335412595828
0.004,0.8450005332164151,-0.1629167293466863,-1.0961734909559764
0.005,0.5481468515523956,0.1377014133590259,1.2235656660132224
0.006,-0.1916566769319624,1.132432971665363,0.1193295882706896
0.007,0.2749339648528729,0.7642244516815513,0.0827994631258988
0.008,1.8714240273686005,-0.8357192965819811,0.2870260644801088
0.009000000000000001,-0.3718399228174373,0.2225273368430409,-0.9699692755739732
0.01,0.6781180814150116,1.8090921663100552,0.3584435599532579
0.011,0.4300036109494731,-1.1345284027193676,0.7137866688025848
0.012,-1.6286434953230655,-0.6063096042910195,-0.7275359230252119
0.013000000000000001,-0.1739374683747576,0.4654153455441646,0.5693258586565187
0.014,-0.4250127320439421,-0.4617258354840729,-0.0351063000906208
0.015,-1.0113257041403112,0.6678485254920727,0.2837066836139156
0.016,-0.0086189227270749,1.1285763442559658,0.899756675392732
0.017,-1.2225137691121717,-0.4077529312752376,-0.5681209633646114
0.018000000000000002,-0.3703671179930595,-1.7417881835176348,-0.0334466096575242
0.019,0.0666915095297679,-1.3427266442586432,-0.5548434398998382
0.02,-0.5549687783516677,0.5560262101422757,-0.0301272287913309
0.021,0.3251459808757317,-0.2419577117166051,-0.1413772946587996
0.022,1.401781491050776,-0.3036438707442354,-0.3871300280737545
0.023,0.1877955433363363,-0.2419577117166051,-1.3103751705254305
0.024,-1.3081642022494402,-0.6545174469084877,-0.2077987832159944
0.025,1.24375105175053,0.1222749037214361,1.1920146121677218
0.026000000000000002,-1.382017013236796,1.0167739084288976,0.0645259327451712
0.027,-0.1960902749599862,1.5025698053538736,0.4713533162538233
0.028,1.992528061175169,-0.4732957177122652,0.6573233228439701
0.029,0.3354859817561572,0.2417905943672993,-0.6196052380239363
0.03,0.118391513931895,-0.6178794865192119,0.8499490267831677
0.031,0.512708434437986,1.1979956376251195,0.4563991667392894
0.032,0.147923528193903,-0.3344968900194149,-0.3672137428765946
0.033,-0.5387223746188406,-1.0497024792353529,-0.5050357912902742
0.034,-0.1178190494994972,0.6061424869417136,0.1076948196223485
0.035,-0.0632645367779576,0.1107050214932438,0.3086189757270297
0.036000000000000004,-0.5017959691251628,-0.2303878294884127,0.2953414522622563
0.037,-0.8547680696644426,0.342043027488904,0.2504959393353183
0.038,-2.573834970811117,0.6099991143511111,-0.8437650601919705
0.039,0.1198643187562727,-1.1364567164240664,0.8931179136603451
0.04,0.4240972080970716,0.3439713411936028,0.6755968532246978
0.041,0.7224236945854687,-0.9841596927983248,-0.3340029985979972
0.042,1.6587479740174715,0.4885551100005493,-0.6876864170142277
0.043000000000000003,0.2350619497104396,0.0239507843045301,-2.0159807032248094
0.044,-0.2920958925325705,-2.221819018851244,-0.2941365569703489
0.045,0.261648354323692,0.7141081748821133,1.0010485986616209
0.046,2.2007553329433835,0.3574695371264939,0.6689580914923109
0.047,-1.3096521906287084,-0.1956980623265646,-1.036390764131168
0.048,0.480215626972332,0.1049200803791476,0.8881388423610552
0.049,1.147760617732836,1.7705457717388096,0.162498475147867
0.05,-1.0216657050207365,0.899186531487733,-1.4714498206191275
0.051000000000000004,0.3148059799953064,-1.8844436386198824,1.3597280239938052
0.052000000000000005,0.0681794979090362,0.5637394649610705,0.4912696014509832
0.053,-0.8281968486060808,0.1126333351979425,-0.2476482892269783
0.054,0.2513083534432666,-0.1513468471184939,0.4796517684193064
0.055,0.3502595806646064,-0.3846131668188529,0.2256005828388682
0.056,-1.7571419203613043,-0.3306402626100175,-0.3223682299496565
0.057,1.2319382460457269,-0.9359717297035858,0.587582453420582
0.058,-1.726121917720028,-0.6352343098615004,-1.4731095110522243
0.059000000000000004,0.6987980831758625,-0.0337594701773295,-0.8769758044705679
0.06,-0.992118507203838,-0.1455619060043978,1.0508731828878488
0.061,0.0799923036138394,-0.9783747516842288,-0.219416616247671
0.062,1.8714240273686005,0.0490188624656135,1.0824242367333494
0.063,-1.0438185116059653,0.4018008728118356,-0.5199730051881442
0.064,0.1449627349902569,1.3618426639563246,-2.459338211878252
0.065,1.5022055230964937,-0.0761624921579726,0.4016124468304352
0.066,-1.4957266558116942,-0.376899912000058,1.4194938152019492
0.067,1.810872010465316,1.6992180441876858,-0.0035552462451202
0.068,1.2732830660125378,-0.4482276395511819,1.1521651061567375
0.069,-0.5254367640896598,0.4846984825911519,-0.0201521505760864
0.07,1.4372199081651855,0.3979442454024381,-0.5199730051881442
0.07100000000000001,-0.2507358890108689,-0.1320835895942355,0.6423861089461002
0.07200000000000001,-0.9330392951249316,-0.5446234452633892,-0.4651693496626259
0.073,-0.5165695680336121,0.010452588371639,0.2056673620250443
0.074,-0.7277576330054727,0.9589443768106646,0.2438571776029315
0.075,-0.1768982615784037,0.4924117374099467,-0.129759461627123
0.076,0.4890828230283796,0.0278074117139275,0.7602749365459558
0.077,-1.6197914828219089,0.3169749493278206,-0.1363982233595095
0.078,0.0740859007614378,-0.8395759239913785,-0.9135228652320228
0.079,0.0711251075577917,-1.0323476558930642,1.1953339930339149
0.08,-1.0571041221351465,0.4133707550400279,-0.7225568517259218
0.081,1.6617087672211177,-0.2226745746696178,0.6888743766894707
0.082,1.3220222772110188,-1.6878152793087993,-1.4531762902384
0.083,-1.6256978856743105,0.2822851821659725,-2.3397896938453
0.084,0.4462500146823002,-0.1262986484801394,0.1973689098595608
0.085,1.4445991158419649,-1.1229585204911752,1.331496351014498
0.08600000000000001,-1.934364373043133,2.1638223698837047,0.0429330214982507
0.08700000000000001,-0.0720406315046622,1.510283060172669,1.470978089861274
0.088,2.209622528999431,-1.0979103218528208,0.9811323134644608
0.089,-0.602235184725771,0.1261315311308336,-1.4100074033612229
0.09,0.6249452721885067,2.075139818990293,-0.410382629753772
0.091,0.6928916803234608,-0.4482276395511819,0.4481007145738058
0.092,-0.4855647489472263,-0.4462993258464832,0.4497604050069024
0.093,-0.6169936000793297,0.2899984369847674,0.1243086595699795
0.094,-0.2403958881304434,-0.955254866750573,0.0097222772196531
0.095,0.0474994961481854,-0.7007770962985281,0.1741163081795434
0.096,0.5496348399316638,-0.284380613219977,0.2355587254374483
0.097,-0.2891350993289244,0.4172273824494253,-1.102812252688363
0.098,-2.1174932285773638,-1.1152452656723804,-0.8719967331712779
0.099,-0.0927206332655131,0.2880701232800686,0.5112028222648074
0.1,-1.2254593787609274,-0.4038963038658401,0.6672984010592142
0.101,0.5097476412343399,0.0220224705998314,0.9429424978865732
0.10200000000000001,2.7280042765157364,0.5405997005046859,-0.0002358653789266
0.10300000000000001,-0.2891350993289244,0.6601352706732779,-3.299564961441767
0.10400000000000001,-1.513445864368899,-1.456477273313139,-1.6192300116313871
0.105,0.9439517604377547,-0.0356877838820283,1.4311285838502898
0.106,-0.1325926484079465,1.9536759351170017,0.8167382825045705
0.107,-0.3969535226063119,0.3883026768789445,0.9279883483720394
0.108,1.2201254403409234,-0.4251077546175261,0.2504959393353183
0.109,-0.2064302758404116,0.328544831556013,-1.1808515742772343
0.11,0.8198869334275404,0.891473276668938,-0.2260553779800576
0.111,-0.060318927129202,-0.4848655999404576,0.117669897837593
0.112,-1.7290675273687834,0.045162235056216,0.6971728288549542
0.113,0.4905556278527574,1.103528145617611,1.470978089861274
0.114,0.0135338838581536,-0.3788282257047567,-0.2443289083607851
0.115,-0.865108070544868,-0.2824522995152783,-0.5183133147550476
0.116,2.2598345450222896,0.5348147593905898,0.5510523282757915
0.117,0.0593123018529885,-0.2805239858105796,-1.400049260762643
0.11800000000000001,-1.9786699862135904,-1.024654280596998,0.1973689098595608
0.11900000000000001,0.2321011565067935,0.2321490258438056,1.2700539337565933
