timestamp,accX,accY,accZ
0.0,1.4794459145703316,-0.3290581745646117,-0.8317215566636421
0.001,-0.4917031622862081,0.8691206080220784,-1.3080946153571242
0.002,0.650923346582615,0.8003530176751288,-1.2709477910769134
0.003,0.4022161660124823,0.1634739988939655,0.9289721676266934
0.004,0.4638130903533233,0.6053487756770856,0.9289721676266934
0.005,0.4176134180164581,-0.3899214441820268,0.9289721676266934
0.006,0.6147378252920374,-1.2285814975867018,0.8284523150934282
0.007,-1.6736500571209685,-1.284946278788926,-0.6891350289667965
0.008,-1.6736500571209685,-0.5206798322504572,-1.3080946153571242
0.009000000000000001,-1.1177103057157192,-0.4361384724476575,0.9289721676266934
0.01,-0.9044207629171996,-0.3144003092117545,0.9289721676266934
0.011,-0.2175845786658118,-1.186874581737335,0.9289721676266934
0.012,0.7972249477576675,-1.1744717725926097,-0.2531905523907897
0.013000000000000001,-0.3608067294400692,-0.2895946909223038,-1.3080946153571242
0.014,-0.9629382368572456,-0.7168232263536395,-1.3080946153571242
0.015,0.081897910055221,-0.4090894219511478,0.0505196988001505
0.016,-0.4601328584343543,0.0237651299994446,0.9289721676266934
0.017,0.8842332751487719,0.3438319995402245,0.9289721676266934
0.018000000000000002,1.4794459145703316,0.515169775353956,0.871065021272377
0.019,1.4794459145703316,1.914060184465456,-0.0494541227177463
0.02,1.4794459145703316,0.6718496858148303,-1.3080946153571242
0.021,1.4794459145703316,1.5984336833345032,-1.3080946153571242
0.022,-0.6888196532368496,1.174599356216438,0.3990602107018414
0.023,-0.4870800285225464,0.312272836627451,0.9289721676266934
0.024,-0.4308741214643313,0.7101856413530723,0.9289721676266934
0.025,0.4553426226699022,0.8431990856296346,0.9289721676266934
0.026000000000000002,0.4507274052311784,-0.6491831641107559,-0.2307921372705787
0.027,0.2104906923444668,-1.428095852001009,-0.4990215159526873
0.028,-1.6736500571209685,-0.990731187634153,-1.2064827007931225
0.029,-1.6736500571209685,-0.1746216963107965,0.9289721676266934
0.03,-1.042251896408831,-0.3245480621483479,0.9289721676266934
0.031,-0.3954564836927181,-0.508277023105732,0.9289721676266934
0.032,1.1598955421320345,-2.027789691350142,0.9136777274513256
0.033,0.9242740466840468,0.0294027705197743,-1.3080946153571242
0.034,-0.9760318383043284,-0.1385524209817593,-1.3080946153571242
0.035,-1.5404420573929989,-0.004411448601131,-1.3080946153571242
0.036000000000000004,0.5015502113317052,-0.2760759776745854,0.8251761290012183
0.037,0.763343077023983,0.1815144485590205,0.9289721676266934
0.038,1.4794459145703316,0.2153286676799259,0.9289721676266934
0.039,1.4794459145703316,1.1712167719042403,0.9289721676266934
0.04,1.086748699706977,2.3457872083119824,-0.842101717700695
0.041,-0.553300086627049,0.0383532513458647,-1.3080946153571242
0.042,0.1411832675142312,0.9006797709348519,-1.3080946153571242
0.043000000000000003,0.2020202246610457,0.1341698921893239,0.9289721676266934
0.044,-0.0751857256850834,0.636907938589859,0.9289721676266934
0.045,0.5292652649388617,1.11936210311828,0.9289721676266934
0.046,0.1026861793418228,-0.3425768878123302,0.7104538983233217
0.047,-1.6736500571209685,-1.249992907562882,-1.3080946153571242
0.048,-1.6736500571209685,-1.5160197961160065,-1.3080946153571242
0.049,-0.9621703533382812,-0.4970133660661454,-0.9967009277356438
0.05,-0.9313758493303296,-0.386538859869829,0.9289721676266934
0.051000000000000004,0.4599657564335638,-0.345959472124528,0.9289721676266934
0.052000000000000005,0.7594957431042234,-1.0358206877957177,0.9289721676266934
0.053,-0.7073042719665583,-1.509254627491611,0.0778379648037312
0.054,-0.1405824859960572,-0.7731763835547908,-1.3080946153571242
0.055,-0.7650538623876398,-0.3899214441820268,-1.3080946153571242
